variancceSgd0,variancceSgd1,variancceSgd2
34460.71065302286,73015.58240013357,62019.34295873628
48780.65855216705,94767.1674023,68420.25838331695
114337.38410710993,91928.75597818504,125563.35615421941
114660.22058917118,120082.13326847115,99261.63676503001
91359.07461318746,108597.31661491381,131550.02649036262
179767.32364741486,114315.69026817402,176539.24694054003
111251.64362961183,157308.66556040014,181246.58208485195
67621.36481425987,142655.07968286757,163611.65937702783
103042.47825367878,165070.6286302548,274126.90687130915
173122.87101654807,129358.45472697,382818.8300163053
127016.50041954231,135863.92763848684,329695.2657874714
128392.2177155599,196290.55236714962,309463.9830258254
112219.31764594514,173223.66437648586,432170.2683224792
102628.26510562818,216739.82224817193,405659.32995963446
104342.87093931493,290030.94442210486,460716.69608307595
111926.10132000418,226517.35290668643,633926.3962044785
107309.3078053086,232712.85899605995,441949.80892249895
119598.71566941765,279500.42032381776,586953.1802620655
111609.38209409334,360785.12529218226,506300.95537641965
71751.10062080304,328944.3482495373,710164.937196506
57644.68256996044,277538.11992253567,562091.0184510695
69154.74314852405,275018.6506301814,561932.1089868627
98244.4845043958,328748.48224419204,681346.9567617539
114996.07895448759,364270.15520973987,765870.760652926
119167.9001154404,347605.6593557748,955781.796929681
59479.623808831435,313737.36151144526,587350.0173227442
117618.2301173945,323820.0222410712,693583.7288113675
37876.871708853636,283509.5881120786,630362.8029376139
50949.59236108167,410333.42077061423,668671.8688360867
28118.322119877237,315844.8750920382,716393.6870697548
21378.469984292955,336571.1661232228,724967.555481742
40983.70875234523,359605.2996509759,705490.2621017412
35148.965222872066,343831.9645699285,716416.7796066008
40849.95435754332,316892.5344410563,1028955.0935099358
28866.33129768527,346528.6317354705,940345.1784235572
45662.24043383186,327146.18285041663,856621.4841366049
38543.63653328178,354026.820461466,933582.6331104054
79629.65643469985,320114.13329354196,797633.9442603585
50780.90735967767,542886.8650860946,824236.3625115444
79735.3723339948,340389.1260833638,970220.060822289
82387.53921098947,415992.8794735969,1029791.341824519
61043.36244194249,358805.59700115735,766772.2173936451
80244.99029364914,347238.66151806177,1250304.865922943
90782.66052230088,324382.5764335232,1392497.063833178
89522.39135953417,349975.7518664401,886798.4207988653
84849.69122973413,397127.00571322336,1121833.5573816348
82317.46991445163,257206.2020793179,870374.3883777522
87531.12714346999,304948.41441326914,862100.7211201042
81251.42213556932,396523.26836577454,855956.0209683349
88791.54752476694,248452.14740706494,1232814.0785820405
94135.24357526944,234413.53675826796,949889.0082995573
78038.61344095453,269393.2923718336,1149474.6540781602
81155.99952012002,298674.1447040702,906415.677558207
84861.94897136462,256700.90280903396,832406.1999961737
108425.27456169172,279813.9760397044,736762.6612073076
112688.64826400863,309931.6184721276,842052.3965373791
106684.82488822243,363214.94481085276,591529.7722335065
111236.94651278117,343824.5740739743,548259.464914035
123706.03260107526,299289.5120992316,660783.6582723374
140034.06615986183,414288.67197315244,404975.0836344968
132523.16491619055,469632.493636832,513420.06464267423
135887.41222414206,439957.7792763249,318473.6727992897
165589.19913572358,517758.84364675416,373853.23566142714
153962.67547682946,329679.39695051435,373540.2779389397
132484.4055594078,413865.56057065167,388065.4679667802
106991.222440808,413765.6032708207,353421.4262584366
162124.98698153172,431753.77752209187,293379.9611863487
155029.24463952385,362443.95020066854,414666.6056971167
156545.60184180184,349526.20910232514,605504.020830686
251406.76494169538,483107.0891999157,663944.001633682
167692.8140952581,502059.1158087626,768912.5159107628
173115.96853393427,421275.57533743756,638327.8488785533
210860.56851946065,412017.673720074,708386.8589084102
223000.28532049,389439.85046876536,731402.0623990069
190931.65540108996,402907.6328725995,722069.5866496146
148836.1566615598,499740.60747966357,579035.0048260757
147723.29009116607,442025.26726172876,752940.7001092148
160472.6146573379,361214.1780591336,881113.0976023629
137787.26975517333,430840.98626706976,792638.7348808865
166010.49915214174,429862.4985513995,1046112.8527325735
101485.94521205645,303415.06225817883,703231.3900011396
140333.29592927283,344932.69309926755,885098.4943094867
231013.08401981764,413790.2698384706,903443.7901701323
234499.900503764,315981.76510473667,658985.8284488979
268354.21368239255,323412.5250382943,572277.17382614
271736.976537062,403650.22470021516,696929.2281326865
300257.20854502113,417434.5974930369,723760.0762693804
282484.852480837,393402.50648776104,621494.8070432743
279309.5023397937,416431.899681011,590011.2636573766
362939.5215466097,462153.1179409831,515363.433050608
296251.17410756473,408903.3346808892,575483.1504129209
438616.0341563715,487589.66222709545,632980.0377431834
461117.61844955175,510740.0431368124,550211.817092451
656548.3433193134,571620.8427699071,493415.41210359824
442714.04332445597,459685.1350085668,505960.2080005687
466913.1364923299,493161.45278974355,528958.8986779095
722241.774364895,595547.429158878,548011.9950796084
631994.1322022958,592029.2449060583,379334.84267605573
487359.0917262237,562916.888387281,561596.9130972772
565540.5586858371,690910.6249588705,438227.9648919996
812031.2119834517,581231.4487523126,501583.76936575014
693809.1304091164,513010.98346603505,466663.0546183891
510703.34032543947,603237.0807408302,415310.27931446733
975987.2005916871,536535.1556119227,520572.5985017437
769195.3799766364,534905.0939658419,517478.25108800846
767633.6041175817,368861.7107027613,404765.22617581004
889590.8529030104,564586.4790440146,387626.67304626596
951374.3307145485,434789.70489635644,401635.01141758054
687499.8605684212,615688.4415399055,402436.20067602315
691156.2756758984,468776.6240151004,342096.87081802235
783754.6593537022,555086.4076469219,497225.5288078671
613998.7525275503,562417.6998810268,414647.2682596217
758146.8531164853,630042.989048291,401110.9947254264
678310.5988987745,592064.0201043698,333547.448859212
649197.5643168327,661417.2038008117,523481.3613994593
743153.9214693728,698851.5779036244,447003.0167320568
932060.4816983059,579845.6032720134,585137.0659335419
1107722.1854004858,617740.0429032797,530547.1597077119
796666.3641505756,583618.7231937464,405469.5376770032
605392.3124601739,650566.3406566512,391241.54521790094
686459.6454399019,463178.9564996117,430477.0446008864
557587.2101989622,630898.1703782011,635182.382632457
473327.51833436976,671234.8763525181,491470.7100039148
483547.2428601457,518360.209737818,465183.1592948947
797186.5803627077,637974.6068219369,549388.6662185241
608114.0720863789,721141.1492643184,477186.30676971865
859058.9991533819,682019.5852528687,446021.62271541485
556053.2647997376,592345.5420223457,717041.0558444697
690167.6826371672,723276.4556170193,610319.3028291643
722345.1353482101,833495.0932062122,694833.5985105262
505292.6063739009,845168.2739329991,481384.77160746604
460340.9411498063,735343.5733917686,466365.723476234
456227.85236561927,750321.9894315321,577101.5368714675
510233.66403494787,879088.3488790506,478300.55074418284
479593.85269831005,780360.0158739118,589468.8362298284
366138.92996169755,563989.5277951902,563550.9295817255
418841.82743741455,558506.0142301088,678555.198147607
455368.4627346889,666588.9954544185,694306.804901601
476380.6109243529,611742.9109651616,871384.6034538499
472812.81859723636,721830.9775610794,660166.2388052475
504523.3873894275,536877.8454884221,1009907.6717178314
388479.4491565529,627057.7574574476,665788.9683402274
384162.124239665,623716.9808741137,803924.7915275239
485165.9885610383,607885.4070715748,769764.8749264191
420564.919303797,532472.990214742,605184.3355333697
423663.84533564,496632.85832537187,869942.0904426028
438708.4417243114,465973.7164451161,809569.6990719071
500301.964292349,478016.56700057554,718789.3505447411
458344.88864032086,412273.0174968494,771699.2624082066
517683.78674432996,429667.5000751384,918804.2703823159
453868.5621647573,434910.2009447934,643436.7665928756
567358.9000747513,518967.77507553017,862464.8406949225
452165.1608689342,559799.758300887,954457.4995108744
813647.5075452083,583627.0295071398,758375.8789930274
535644.2452133828,624882.5926880528,887023.0988864012
706850.2856331603,782313.9926506297,753150.8899115758
581216.4595559402,549883.9701381428,882910.7066962253
702418.3320504883,757770.8425914804,705008.8399319061
716711.145825081,481882.55073309207,742752.7738091936
564864.7903887443,612340.7794463965,766597.0224784502
673911.8938336992,760463.5947105044,951454.9910249286
742962.9142982665,713788.1091918425,754361.1104878992
723915.9099643817,764691.646502864,822835.2213941838
849911.0896872613,906049.0742826636,765182.8674445204
860572.9691942511,946461.8873713147,778922.8560318283
828032.347137749,561288.7493147717,752975.7853541946
958227.4696211105,764043.309753278,1107814.7323829702
805772.9209866552,767072.4351780848,933299.4764176749
1015788.3903382015,622694.6006995023,1056604.6769327284
865378.9249325002,706172.9700617183,785612.2846420726
794856.3883346725,619422.2230093913,766401.0564528068
742526.9082097748,616053.1251774011,778188.3674076343
633247.3891598821,559154.3733971424,776630.298984401
692403.4948596816,755355.6822408405,603050.8759752722
881833.6889567815,573156.3798271999,619912.1980429981
826410.5717573157,538361.4613255716,542269.4809130817
1008747.4912904131,537574.2656336622,563279.1750728076
1173569.7046898862,456444.6907640624,601566.9301640893
941808.898035815,376913.5478486208,735080.3278833008
934686.7846533825,433695.1903114871,702222.8909711777
1144382.286062132,388490.7138050867,542255.3413316484
1033809.3018645758,413988.2950256195,676129.8615724009
902849.8482906288,342928.8388934756,522064.8652245773
1096129.9640896711,238383.4708816593,750740.9011109553
886033.9132321104,257583.5760706257,751763.0554494793
968831.1086236881,299186.9234596796,713173.6965237146
1100669.3523943461,287971.38642348204,843904.0862451913
937194.8213574432,283907.3740588854,1095694.5840782279
1363304.324970914,312120.56595405296,843232.5682422393
1448466.7268944723,277967.69813169213,1131794.177251688
1166652.5744326604,250920.17352659767,776952.7120580755
1402655.5483687567,365700.0549315023,1024079.3513723614
1279494.5476535128,248308.39909969957,972128.5953970542
1271189.9457692644,216388.29220717185,798792.557213349
1588934.3557382682,243602.70165476316,852476.7998647188
1236485.4363195784,274758.17927495437,884015.006504769
1218091.6908909683,280411.08654958126,1011057.6913989764
1127372.4555600362,306503.9952322474,1151571.6861801315
1105926.5551830933,293626.5247382462,932451.0001962315
1240365.5899293364,222047.49888079928,1110759.2537524235
1616566.956082411,277471.94852358446,1011885.8308317929
1066878.1792641685,284933.4608206116,1061906.959070724
1177031.2477612165,291185.21985084534,1101265.3699000473
1140561.4652292612,303913.5523154421,967010.2395959286
1038440.036299093,225856.19885838337,945043.7491425127
1308282.9979055307,291605.4977901662,939917.0988733954
1403576.0321395993,286528.97480604355,1104847.4507340593
1375520.9392912746,302123.08185856324,1060586.1894371896
1325400.565102796,272685.00108435994,1112691.134313126
1184429.574337979,204270.93917019953,891088.1360186299
1029223.9327508878,270844.9882356005,803612.8012597808
1203747.3479151689,322169.96500774584,820896.3681094715
1309936.028989071,294671.69422193523,1096175.1452169153
1084112.7491740477,309213.3035799826,1030542.4225803161
992156.1023338803,293955.4964496523,866902.3773068917
1441168.1865950339,341536.3071861995,1130877.707789045
1221411.686683848,285544.457764994,857593.8492017923
1270173.495878933,273267.27971778327,911410.5104713314
1314214.5878664432,320423.0177165328,862744.2842329398
1207293.3943560156,353936.88934435154,822138.3274697708
1048859.9724661312,293235.8369310411,808304.4132580633
1024361.9219393816,232641.01210546322,634256.1106468671
891921.8640178541,296751.0824358531,724790.0765264557
997397.2236064379,328771.58581510634,750832.8146192842
923428.1762034845,246386.81011941432,955779.7743058531
735229.7413032514,294608.6115634646,797258.1966524172
673125.9925474874,322796.949994795,724671.810800605
857975.824429196,282510.05066829117,656768.9376543727
675317.8855743082,227181.95878636758,745558.5670852216
507241.3994281299,241209.95232102962,642002.2227590162
359333.24233599694,222755.69549229078,656335.0736130342
399080.25626911013,226575.26145717732,605296.9455376293
402323.3800072803,216578.63566297726,534222.9050236433
360607.98028971924,201648.95593728137,451702.25985215337
309548.09944139054,167551.5421566706,563486.2025503742
367127.98591644794,193371.76357140057,545501.0283856528
417543.44925615087,198242.0551931213,643105.5394181014
370875.3123485563,182053.9177694398,575766.6071101471
293129.1288114683,204422.42215261547,557052.8919480527
352265.406998381,166040.82937021993,477919.4267722658
467578.07922019507,137332.07543106144,633312.3083034428
455827.5912307026,152919.11610658764,475232.5600395427
533190.7582382823,175408.04836017074,546809.9369680949
587382.7287010192,173224.84712636535,486555.4025832154
667441.6596349527,172854.2502763137,769675.0876535578
688759.0081848893,125725.89427376322,553668.5709929898
793761.5532436288,147122.5455404897,498236.5239645626
771001.5406545082,125818.10455636057,484990.0082229079
577555.0058581037,159252.3428604669,449675.9985881442
814970.9615463756,188929.19232709325,475929.5695232457
1169350.7936765167,153100.6752638862,423945.0666310307
760038.3570778166,147262.88504416932,547053.5671305136
795241.7558512007,153110.6031395458,440390.1187867607
1245428.5338372996,150788.6079393471,469081.8839763487
1071577.492408732,139213.3289622917,542752.9062084409
1038339.3602649653,167515.65425342048,608695.8453809302
1061653.7506472748,117889.79679749352,601285.5006791576
1178440.7691182764,159478.5392703123,611961.9986745392
1132162.6711662007,96026.58686168955,564688.9364012552
1240771.4965569384,152161.4032207173,439137.9644771873
869487.4453947422,199083.03131517486,533592.839518331
1240724.2216842216,110102.06071429106,627984.5951383716
1301025.541081211,137613.99405586754,681268.4525970257
1148850.1249000863,118054.95273173793,664830.646916157
1083846.777844781,143727.1465878348,458102.00261730497
1399330.2437395037,145176.2296297028,679401.9545285533
1045863.3844110814,120688.22345697804,675508.3061630438
1109251.47499579,110974.836853493,882209.7829480274
1092478.6699860068,132129.94267138717,596712.6516501169
826530.1892001429,141337.66013072603,412290.83541661466
1186058.3139700394,111390.52276131793,538706.1150829415
1187613.6885653522,104489.19448274511,576736.7930879124
1058291.7502055594,97760.84764179011,779089.8515705753
1253277.677229885,115872.25835926778,620841.018545894
1015420.4647779916,105124.69353261149,749298.2459586016
882552.9139166827,119067.23234833796,602109.3027303228
952808.4187051497,101711.86386383552,486678.46924083156
1149680.2533848947,138372.5679651963,606467.1511281207
893876.4355644012,148566.47142295027,451218.17025929166
1245370.736696031,150701.30345825554,547453.3970602727
812362.6387886679,109470.68667780168,625922.2929827594
1004078.0885293147,130807.22395223138,548520.8499289241
812860.2811989064,105492.6725765492,630735.5323000199
1101269.7199515388,74369.7154274756,645387.6310285998
801146.2683564397,101230.57339944864,581805.612441268
825237.6567254971,101904.48542094603,575545.5086539419
892275.7386025966,91828.38308241138,809962.2136006176
962877.5196990655,72926.49071608185,534570.3462160331
760638.9449020387,78818.45556746703,749171.1343936155
716625.5579820748,94717.07896859587,601628.5044802546
704039.6717017398,77953.10417798039,591232.0012142544
943255.2713396982,69251.8995056125,445973.75932578335
1066631.740731919,106942.05612940833,638873.0399731034
1066399.9580559053,97820.20085700654,505321.6457084841
969927.9682781148,80591.98076444711,393721.85994821816
975499.4992396673,75661.31915519634,623261.9124039471
1066129.2290267043,117015.73062051961,635000.389931839
710422.098968281,82421.54281880896,665776.697015535
809235.5755379144,91212.12768859557,634020.5420774847
843085.7480455294,66290.82298407989,556061.9910049055
1226342.9805356683,74230.19602474083,722592.6612142872
1133510.4135229927,76563.31522198873,585343.58726989
1220234.317423107,69512.6123499232,721543.286317442
1346174.4399604416,63531.1067179055,1165005.9972369256
1395616.572902605,79573.91080894165,688898.1769719496
1230273.4337306796,70561.31855510655,1214249.8109765798
1302265.6807990044,66764.94938884636,813979.7613003289
1003088.2487926162,66513.64724364787,1256012.2507467594
1106114.433711487,83163.26298827904,871957.8428928405
912410.4554476909,66480.22096787667,1016726.2945722204
1045760.7007620463,77494.3453658454,1222156.0851766886
997789.8960933724,65746.05136557508,1461344.251108165
1062466.9977076766,61037.92474773277,932459.0124834796
1093533.2433354412,60385.29668727425,1150150.2793683938
1044691.6269894306,47657.347825189514,1524309.0205286173
871742.8625384755,53507.85582871782,1384980.0022502192
858159.252527528,85650.52124215102,1370058.2442209367
779624.9336240923,56922.51652182414,1528384.8184426138
789749.4801216202,47269.90007945808,1208962.3099730015
609896.987969374,48193.49660697008,1579007.6912798565
621805.8531236334,60485.28328165293,1623840.3549564658
879121.2455091077,29890.690665384398,1532043.6986815531
492883.4859107528,46051.00942178028,1212436.8155099207
584016.5739469657,39570.25427284843,1200735.1479313904
570715.3109169193,30615.740227279915,1648266.1474299277
614932.0162447155,34001.04150427031,1536531.6166263246
781597.4850465395,31069.8228812379,1047049.9938876047
537697.90538263,31602.63283254637,1464916.2262503656
538662.4356026286,38632.262663522255,1516039.9360129307
595985.1901434201,39720.01774123723,1419205.8443635618
728648.2919860788,48339.4571276682,1193904.1444056141
603058.8931842109,43848.962740607516,1173710.6307152766
522043.4982930707,34107.27410084936,1670557.3880150644
665538.9107278915,37846.78940483648,1433510.3210881562
498098.4113239413,36865.26472757009,1361874.271085931
606143.0284839039,41664.05515500773,1881625.6823186444
726103.060351481,29239.43594462226,1548147.1853296387
867383.7558325989,36382.83894549204,1246263.288323776
864770.7003462394,39906.48223234063,1325066.7808734172
658665.2010437739,47005.535895310924,1321652.890116199
865294.1866732365,29657.495965323615,1384530.242996328
870972.9794498121,42548.66292080411,1575240.295377838
811066.024800772,43660.750600285755,1439324.3165370056
1057565.142355608,39489.308316793766,1579183.487375823
680491.3097912051,38451.50350027652,1404683.071375279
582439.8396125494,38477.90563023523,1175684.7512443748
711861.3391780427,44661.17374254664,1527452.4269379587
921762.5407781868,48127.586177613004,1856744.6613103359
778976.8427584006,38375.678184374694,1440080.9451854853
910444.0428600108,33502.95323432637,1571402.8134935522
818916.0482762477,43130.152029766716,1610904.7904074767
669987.5796798812,35822.89280058992,1335860.2590520736
640488.1935194425,42114.48296643192,1563681.0910969274
828842.235257779,48714.230638674126,1282608.3364840245
645768.4527558604,30213.06748390103,1316507.5498220455
580786.4193735105,58446.96140156845,1395390.945039209
600665.291780172,46450.88721594875,1165727.7528444391
493533.22631906986,34826.86388135837,1080036.038157373
603590.694428717,42028.751945172036,1180228.9353405247
670698.0562956601,43163.97756860878,1685982.6766996759
634664.7427417799,48531.97985565145,1277162.914520543
717674.5772740792,47766.6506568264,1367738.1600403
742450.5674894073,43342.72824858202,1118046.6104287899
935321.4728219463,40464.97473716119,1266490.9802611494
719144.8137838381,50270.88839148019,1022059.7660560743
798375.6191524895,41703.571037537375,1292068.4444216664
691698.4629107206,32977.621910739545,914671.2871158946
757960.6254085827,41976.47066981289,1135857.256422093
825094.3877715317,42965.27102467486,1369197.6542645155
816763.8459273723,45722.937923062695,1095826.2579906366
723021.631161964,42615.491397991595,1351559.5835633143
735524.4240476646,33419.05826204634,1507795.8699808787
899141.3352563304,31672.860797160694,1246682.0248624748
721629.3572966929,42043.77015291026,1216035.8683610344
1099823.5279601952,31814.334056484542,895470.7879739564
847901.2849064337,46784.50993584814,1002792.4481706077
1050043.3737719795,38869.02091770581,1692028.262608306
916974.8865490118,34544.26107530785,1619690.8149860054
884864.4687917575,46774.28749617271,1375877.9230534686
774741.0881698878,45154.21669619436,1208203.8795426658
1109376.0292494856,48718.65070888672,1143980.6371116727
885245.8187161447,61792.403118436254,873101.3209387857
1023968.3805036119,43165.97337279181,1210473.0071374746
1149770.085234832,42071.54557659706,1251342.3178505104
1103115.0061395017,48773.29160807715,1310102.195262296
929652.2527745559,39795.92401396723,920919.981308297
812881.0560613746,36106.1206222781,914236.6872997738
1021936.4201152669,47549.51565260162,1462455.33194552
882404.2964087357,41759.25096493392,996282.542355719
867033.7015980186,43143.48369929567,1097214.8248929929
920779.9597119538,44343.6351331212,1439355.7634231178
846573.327264803,34370.41032943318,984325.5618026694
707619.2726712169,47923.825841689824,1178108.196605476
754205.7345747385,39109.28959182677,1045352.9031348685
659891.7724416272,34660.51765554014,1421901.5355570419
1019174.0879484832,42940.79538683469,1120687.131279382
705172.6725961743,44125.230969229684,1246391.6968573285
661829.0602526449,35276.353212344955,1295090.8641311056
746983.3036307457,34054.35327204423,1170684.320162182
662575.7909262453,38748.219511484815,1313463.8833814266
607969.0752210553,43450.84761939588,755678.4763286929
688323.8660486399,21991.89631068165,934430.7234157665
820239.6503644115,38148.55275412452,1272743.8987323446
744017.3570854067,47189.14750362199,1047009.0117437716
603249.0205560315,33575.053510783866,897265.5993854363
577917.9886141949,37045.40684698014,1330990.5980981158
663924.7435213666,34028.50587575492,1139811.3306086767
627031.9963023742,41166.44363670128,870485.0295439255
668426.4577002148,26650.2597806469,1046193.8725449087
634093.2676677352,31745.752339861225,1128708.8512434836
529088.2204611626,42076.5665919354,862706.1397964275
516463.3267963236,29817.352462777355,1248596.0394862206
663261.1997833601,35771.16432855956,1549334.5470212074
572717.6117283754,41686.44837976273,1078646.7730709093
593304.2244425449,52648.84901108187,1198259.216010645
511674.168621325,25867.833424153963,1018727.7575057708
673111.3104388206,35667.376958581604,971819.1497678009
579927.3467163277,35356.42538970303,979045.0803388003
644852.6760506347,25392.154723581447,902052.2123733906
680104.3634270655,32275.081931373054,1035467.5077877451
770976.3508290644,32009.670900060595,1198045.7243263747
724163.8769854689,34928.71976621842,745022.6108995711
505327.6532607293,32231.959090718683,1481718.8376278735
653548.3949098657,33207.239969428374,1066280.819605539
563117.6685197178,40194.870001832416,1137610.8552642986
664485.4018164421,33075.038354806165,936947.9494523901
611282.4727746563,32879.012851936655,1119124.9632643422
669681.5334821872,31673.860478131755,798513.0080278859
507504.4935874351,33912.90861874129,1228758.6409240796
716488.7318488043,37392.339982875535,744612.3418115957
747234.7760892981,38028.368339077235,668957.5831842703
653345.0518321181,39805.78202656206,875864.3649373691
705336.2156918012,34156.54235445655,857173.5666777987
874330.3715818445,33693.46004341672,1005012.6407219709
739557.6004206005,34617.062748166005,944841.4037485068
780890.3622620639,31836.69793395097,1094267.3877107485
754686.8042122696,32698.279411834377,1376254.9215746564
766578.7545585036,32782.18507707346,1193047.1548619177
905533.0731702913,31949.310677490488,1430376.8814269928
707889.261085927,28799.690208344084,1040219.2398052034
788070.6906645522,30328.62914216821,1660869.4383723964
957945.6278539307,24843.424716039102,875530.5100755815
874121.4933081637,33038.42416109893,1050084.059104879
1016798.4000708231,28673.527982948624,1168055.692040326
985956.8358865274,32667.544936120063,1066019.6910998323
931890.1804840488,36366.81933452292,1186704.6059099347
862692.3065442721,22438.519154195965,1091135.874501401
782399.5921170341,41856.600731906,947690.0921393384
919133.0850381013,37264.210513061225,980856.4335253482
789824.6134759439,36420.72636083225,1263469.969795966
858491.725717547,32336.665816677643,1257255.6716811424
700806.0271358533,30109.38842035032,1045444.5278945816
933906.6421180763,26734.91459928463,1147589.9170758717
815617.4253936994,33744.04135676664,1244252.2447862157
1057552.7552351593,31339.325635260415,1074182.6749188849
917908.4019652558,40330.16559298153,1177560.909220809
1445300.4851967078,39226.18965092221,1267513.8417873727
699362.3053132168,27675.657668730328,987965.2483597726
1225150.973634199,22240.14255557994,1051528.6109875548
981893.3408428753,32415.599679570183,1232551.5994665327
1208684.2884137728,34623.37640562579,941488.3306284614
1400736.9803886614,29034.7784139782,1244017.8793567219
1145463.7291730158,29817.191051431582,1433671.6344633647
1023312.813640778,21062.839708526706,1206987.5127525846
803901.7180977879,28855.354009574767,1597961.5506461775
862037.765082027,31256.266441950138,1549123.6944556024
853247.5405327071,26215.67855970805,1410186.0133083635
730151.3752735958,34364.53284590499,1142963.638133803
856693.1263233488,30823.5401493872,1195649.239306699
847781.7310376453,32963.54793158957,1312923.1379835692
994877.9493611684,36025.45203315514,1060995.3880502419
1096504.2381963395,41448.94477633854,1121429.483828329
1204398.7388429479,29395.450079662704,872608.2278735372
771668.8971802597,34607.75081953768,897767.2590954959
742785.8847115836,29059.086258316205,1199596.0493241798
1099391.942500946,28868.296899510446,1269440.7578501084
789867.6637414625,29667.58051162163,1059994.0067252894
753085.2616680202,30816.32056634916,1049680.6552607862
843317.3060149769,24792.02905827793,1254320.7284571426
664088.2907718517,30295.191495532035,1223902.2260115186
800592.9418989059,23018.973701301,1302738.2815746919
939964.4407854986,18906.475073058522,1310404.1107549588
662533.9729808415,23343.459926279123,1687347.6075968095
481896.9999937664,23696.886912371046,1522878.096322286
651135.6676479935,25899.460965746344,988934.2399932083
