varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
4543982.084972179,2713044.7760057086,7952176.388856798,3275849.873990804,4694249.0256392,3199306.7435757183,4021547.0640602037
2931787.349242119,2729105.0340047535,7801920.953263937,2126315.3831973136,3829904.287547275,3165153.459243575,4809887.565046589
3799817.5054391534,2781578.0058243186,8725346.608935932,3770260.806472976,4056797.8278004983,3547402.5847630342,4286031.399494991
2794201.777620543,3365129.257974672,7310484.528941299,3472000.530767264,4579514.161483342,3924009.315317232,3499030.747988619
4828802.857294574,3223721.179687447,10102600.936529126,3538237.8015385787,2616836.3128750892,3800945.3440648457,1859174.38779545
4433242.694984879,3091408.557552229,7140179.908598963,3435561.8660144554,4406261.983907667,4020473.580271878,2650294.841417619
4899990.770339866,2187783.044277908,6942665.996096008,3917858.602461829,1786710.3000481953,4047830.739842685,2409652.424110402
3059116.933276574,1577855.3130897116,6953795.730203891,4001996.9790234035,3413348.056932592,4025097.413318401,3552992.998378739
3680655.330737208,2083851.718284768,7147750.213990647,3563200.333056797,3436905.4666826446,3757459.923796579,5375065.671840848
3507111.823486847,1784960.9451772482,6529273.93249445,3258444.889335973,2729159.3347345428,3498211.127201711,2903261.5042602858
3753601.3162234784,2518255.076191503,7711393.670450345,4091921.0847590365,3859178.554016968,5158573.360970931,1734158.2821078855
6759032.575813768,2817532.2034031777,6521619.719711771,3626657.200436295,4007361.834593919,3354989.587137471,3046513.7825457426
4730112.611430047,2093747.5907538524,5329913.302901642,4029641.994141744,4905529.049980103,4661310.749955788,4389163.031185122
4758652.2546999855,2821759.2212601025,7229602.547236833,5101259.357690332,3724775.0044538914,4695913.127746507,3246353.711901661
5258361.723776247,1507196.5595493317,5837533.349718357,3957445.2730008904,3435910.7276963918,4906598.585968857,3123719.366803891
2312646.5662780874,3213646.635678045,5407063.650822928,4197391.809263206,4433187.4954838995,5946929.255445683,2966859.8634818625
3738453.178985512,3355082.3784014257,6416698.782467848,4014230.9241916398,2989303.286229823,5457567.093334736,2705606.0161711415
2850720.161639042,3301399.2464492274,4761972.719817879,3685491.1334235673,4104463.1060832213,5996404.485291518,3918928.477509191
1462908.9096182482,4197017.603112681,7214035.941941556,4348829.308999251,4764676.953569254,4343520.962552188,2698742.777192846
2553169.0107442616,3611798.198866009,5196704.259232869,2923298.6445079995,3141459.7373954603,4506634.913629718,2509717.781321846
3364074.469075395,4040400.8953063036,5309731.735748405,5447591.709510381,3127295.919088752,4785797.659763541,4067161.473878783
4350594.788666207,2805309.7102676993,5392953.929582628,3554271.6249418375,4386653.24683918,5294127.861045832,1989551.2297634524
2112920.1408843854,2776110.6727789296,5280554.054289678,4418851.3236991,4086539.38492265,5621908.731367958,2367739.6980432295
5201893.544002103,2743357.0988902645,4982598.28354227,2802936.0970231732,3476714.2834543074,4233596.106829478,2900186.864934817
2509619.827472578,1896598.8495198393,3694607.5142191676,4046489.4577000127,4229253.362179373,5059551.433526486,4002408.479773879
5148783.597991258,4831981.170104723,2646533.053675227,3547341.3104524505,3849433.5112427194,5221217.1916064,2853230.8351908084
4770615.453671291,2272347.558246242,4075901.2952944827,2112424.9118722007,1565892.4807435232,4163853.230214119,2195705.588011654
3798790.7731715753,3273622.7057427014,3553580.272311808,4390743.260042189,3081040.5675076107,4535281.046841848,1849418.9918840765
2542842.025539492,2202453.08057498,3758239.1119293105,3924383.2758200187,4320701.73067359,5150325.232782502,2288873.718786368
5719417.743803865,3688570.3222520775,2508597.3338075234,4788850.451675201,4168525.278172507,5185245.696741819,1885810.8770319559
3542828.179498582,2509327.3339947984,5214034.588494783,4721456.021024043,5062612.351197283,3957771.69543203,2300128.446496289
4605330.474725823,2619478.340350691,4768213.118830917,4028866.9809286557,3049069.486331976,4494035.556611156,2663757.7312248037
6037328.2385415025,2418079.1645306703,4858088.552387982,2646058.130167213,5187104.889332406,4824674.296103803,1485407.430017175
8721701.332603574,1704057.3637505344,7017115.399034906,5259830.0789602315,3755061.645465492,5846085.662092689,2468455.441956277
3871014.7739548357,3138665.3655246478,5475476.816275517,5025700.005112087,3964941.2302345335,3967742.683991014,1664654.1309278328
3396469.9920307547,3863657.8729769206,5768369.603466462,3459086.9215218946,3532628.495191984,3696082.9483755073,2533450.416209122
6286401.918602567,3015327.243009096,3461481.1749048233,3627285.7758150166,3882617.780268045,4452740.08545832,4301864.247748674
6120144.633270319,2764266.499829098,2699724.625941823,3501296.290043841,2990405.5260247737,5031159.646851981,1889510.5644145324
5139164.374722316,4129225.032092399,4166361.489822505,2122528.9780576173,4125925.0873734877,4707159.4672879875,2714261.652418558
5846609.186579875,2874262.6671796213,2619001.976033622,3968232.4094251534,2046787.632768202,2834291.438872681,2931587.9489119127
5003517.263767609,3019816.663384256,2729713.0886952644,4088907.823383572,2844961.4020530498,3767597.028309094,2046730.6855294341
3824116.9933543326,4376673.6779826535,5671962.943188362,4314252.846309459,3030063.522755308,3828825.5216217036,2037643.2626432222
7440060.780828882,3167412.8120095707,3592629.6049259915,4670176.515848739,3387482.1087993486,5048491.068880335,3650026.831516864
4313749.998636605,4038160.2162131546,3222976.6423678566,2752461.157926625,5083974.859194679,5132511.255410411,3067369.4906764235
2601638.89140957,3036032.5014876947,4072270.9504995523,4036431.6557744094,4276492.926142746,4280059.957303787,2524019.6600942295
4308955.418742161,2672718.7223930988,3027649.514525855,2382459.060096613,6050410.127612855,3214065.546501167,2793207.277809877
3685851.215711828,2182117.7688291017,4215930.133695931,3121526.4187070206,2828921.2686816086,3084535.009327386,2097295.7570414823
3105749.2692917483,3800241.0648988583,2788839.6562795835,4010143.5299285473,4040470.7174788406,1984142.5634747879,3320140.4624332055
4709075.178375609,2453754.8001108733,3460065.5800662567,3298804.019326981,2474843.515280569,5286884.774966093,2239917.6303783273
2570547.405293716,3199868.502990733,5476238.772955054,5278378.223527271,3661038.8720271722,6199832.0129973255,2862695.6283265855
4076456.1893254346,4329777.655845095,4535773.399913024,5588111.609744699,3189546.999224643,3128553.441595177,3360912.791161537
2950579.8715517935,3293078.8775434415,3823358.6593908896,4245126.298933671,5302146.284217271,3624836.0597374197,4075684.7332493095
3710925.9082710277,3069131.795669088,3943359.3421724117,3122544.043710571,4821026.275674047,3577385.676314011,2528295.632651269
3909111.978846863,2083917.2656412425,2981591.307743425,4348608.000581762,4903250.715087159,3593900.7679199986,4095836.88352306
5561954.532326629,2632885.0456200456,3517283.8695747163,2804390.762803024,4027992.5061933002,3669555.6754846345,3475946.339023753
5669323.262422625,2841563.9217521865,3896218.2730166754,4738830.038151785,3362650.141034452,2925762.3023187686,2293899.4509127503
5256848.500241734,2453107.363159362,3238300.9198174006,4301077.826837385,5495017.997528335,5079764.968609283,4174402.812985734
4235730.164803143,3821308.1045805328,4490360.106300365,4743519.292255844,7329229.849981951,3716880.2755621686,2886852.124804537
4938050.19408768,1079108.9670876835,4058018.873031223,2802900.2503867173,5131384.32585809,3185723.4290388864,3661263.4291243646
5156364.239741107,2599754.5189128146,4425463.766854017,3880849.9957935237,2831007.978029743,3287401.781699976,2355339.832029235
3115640.4069758547,1859464.4078089064,3497609.399964865,2733734.4925806485,3106002.7222923134,5448639.9983885335,2300919.0460777404
4617858.507815814,1818599.920969925,3893868.925758797,3737390.3942113915,4011422.287527876,4379276.43317016,3874977.160436369
4577707.354913916,2569284.5398488706,3726292.720303124,2687897.878866311,3986763.61368173,3431147.831223068,2430514.129106538
5069207.995205772,1456852.3715537894,3478697.4556891588,5133959.918663393,3198945.3998382855,2537447.955305462,2528672.5860603303
4942863.542724369,1553883.7371869024,4854867.996818367,5276951.168824679,4199011.390370095,4421459.34721455,2166144.1574858823
2820485.9673450473,2995199.6335837864,4321876.408031163,4364605.89585919,3357885.3562452127,3661164.259047535,2595414.687989992
4453139.826100395,2408051.790122152,3417952.7455981886,4060940.1986975493,2429927.766530065,4313457.039687028,2989032.390054308
3295984.6823474215,2617209.647223348,3653448.14049688,3276566.1098772697,3783671.857340306,3476108.1471068515,3067449.449741984
2281493.4553052913,2561948.4024819257,3950678.5230190083,3402234.566650508,4222430.252039131,5391733.206624903,3254121.0620522993
4049796.6008992763,4248281.509871032,3417632.6544506755,3838373.0222851997,3435933.2334900633,4596423.741225453,3616853.341743393
2854847.365935618,3858044.3491819687,3007807.647183746,4008836.3660992393,3463229.596616653,4905967.636815557,1483582.4085445327
4610742.290891633,1454667.5799276896,2423033.9281260315,3315402.4179147324,4658885.347422291,3872617.570455468,3325212.2926444025
4319263.3882429665,2765722.0565388883,4019090.6518409722,5133044.107547903,3319417.0041240472,6746362.413177314,2852891.8147762017
6515540.898153709,2718681.0798406075,4894780.70914141,4001125.6607240792,4071945.340971054,3677076.035448787,4871583.246257877
5915437.425635807,1932962.6976746877,3948369.4692384778,6247814.585929188,4223215.619487466,3222908.579413713,2709552.432421706
3097569.561343318,3167549.104540432,4202831.929628333,4479087.68643971,4343868.726171158,5372345.837305579,3177187.9880409306
2920529.2053034375,3006859.4789386466,4625968.3602452,5297204.04182428,3206222.932927378,4477021.405612953,3961580.369374926
2224404.843684708,3139850.0578505564,5439565.7695995215,2787875.803690619,2719051.5622900594,3465305.330857153,3673038.5984343104
1581323.5728963886,4096886.4430940184,3826066.423627203,5282988.425077295,3496699.781377432,4530871.622003,2236955.3386780405
4062900.1335061854,2885770.662783598,3636389.8701273953,2961021.461504518,2324717.05102697,3994490.945521731,4101446.156989471
3400225.0843285113,1890300.09123973,4151078.7044912325,6208639.668624391,2691997.4708953844,3785219.1474522087,3273114.74735632
4946565.635481429,3646214.4678950133,4103813.2310904167,4143371.3334732903,3643513.860744398,3355960.4471105975,3204691.343062943
3242215.772909911,1630114.293067192,4553483.032926563,3800156.488470126,4715917.1720076185,4369185.200448018,2413832.0502937175
4247561.887220906,1296472.4707769258,2837720.6865542377,5435796.225491728,3406514.6654994963,5421108.4773284,2379790.7318925923
4803894.593581095,2768326.715879645,4620025.537252322,2688910.564846919,3917637.3876761924,4727100.119450735,3327643.5265941247
2449209.4992894214,1786223.748751172,4483179.246277075,5616342.557569128,5233433.852570647,4580414.650080339,3542022.817270625
3975088.4674252607,2448657.9658371345,2442909.394792372,5710558.797377595,3818546.9276071787,4867792.767625935,2948828.713060363
3760618.2363580726,3508633.1326660276,5384437.077801248,3383818.853501207,3672618.6349581517,4365690.681621463,2267092.389310292
4130359.434851612,2670403.4879961545,2825960.8271730104,3716283.5910160053,2200809.0663659126,7095643.268385217,2497360.189838739
2745613.839128388,3542682.0466218954,5563683.692318539,4525896.853767286,3578538.286336221,7170732.456947475,2374000.2209004373
3020322.33918,3366190.7478292976,7711191.575308764,3858902.1260795523,2453635.464678487,6657546.795436305,3141520.702389732
2884187.919978463,2637475.90234581,6217770.611388091,4549156.865044927,21987115.411773305,6847365.9383402765,4427122.108913883
3226637.6719808746,2454138.0722840913,3429159.9372668173,4164863.3348319726,4440804.519660056,4049575.4227312095,2379532.146306823
3299730.61366688,2234098.5232769595,4525197.212921172,5432994.015502873,4552039.901900086,4434304.009495681,3574110.271627974
4055029.0112195704,1654374.0159779498,4738499.060828837,5087899.8429467,5064111.287711292,5046595.766120616,4585727.14000815
4488127.231246669,2155616.482285279,4216183.960356915,5094312.857560363,3547174.1677797944,5471337.847087011,3806577.7007615035
3103395.8555900566,1610060.0387265699,5208098.918009407,2690023.1346475985,3748847.191237714,9039828.384415414,3719947.1995220077
6561467.04107279,3741053.1098419437,5958574.9643184375,5147965.563334214,2568325.8122102288,3908504.4263163926,3608386.2796218456
5545940.51631016,3099958.908764095,4503992.214464715,4245595.7706660805,3973262.8743100073,7614950.490780569,4219792.234668983
5233978.029787708,2845445.5037034703,6489991.014227469,4041340.3814840764,3085354.433921319,5434382.172698114,3744954.300014332
7656699.212487936,1840997.0956930867,5376293.403222967,4772842.402591935,4263178.131769836,5083615.861570364,2580577.0471382895
6594545.558181432,1680435.3081311765,5475083.085741007,4534386.189288857,3852933.0473812157,7076181.444472921,2976683.515017678
5275097.254887025,1267967.6624252545,5502888.140562353,4110958.562122507,3917031.4037181656,6774729.970380213,2341629.3195990263
5847928.091255025,1322763.2971006073,5112384.085968243,3714446.1868682243,3653380.3501537824,8002326.14777772,1696436.7591866297
3736062.786053241,1921941.8100558945,4167337.7705366723,4633561.804901071,3106910.5038774507,4025424.991929048,1777769.4463630484
7892039.468213079,1907806.868667266,5825933.577816168,3947848.7757696104,19976519.576143473,4751749.006957848,2889085.2828672836
5979294.171027156,1741726.898044682,5089209.387644522,5146262.580838327,4325768.607467184,5558933.534885427,2895335.7213742463
4586679.634146657,1687969.1143212346,5782253.812076585,4348526.988898974,3923587.730315145,4451590.031942606,2724730.28867217
5920134.652660671,1275889.0603384566,4183563.926398721,3779564.229530124,3806351.0758771827,8679937.983111624,2876751.676407934
7490581.462787742,1588724.8012103022,6622768.68666891,4760181.088551589,3572025.2306990214,5832560.159018289,3967100.0625246367
6107224.197665518,1828166.1002314598,8314797.323606281,3761820.0111558177,3385772.151011304,9541787.219380688,2903443.020902235
3848933.9377256166,1497841.5031501278,6209568.641892431,4623897.744010346,4504263.331986032,7312970.073229205,3333961.3044218076
6902218.753213887,1302593.5835123835,6639298.691997834,5368000.171701592,4172310.2010109955,8494397.419352848,2014144.10115356
5592507.390062392,2231155.783297981,6728109.3433940075,4603340.732932047,3355765.190673167,7350095.889846452,3590125.945746717
6298966.001317178,1334343.4476246086,8542761.44559579,6229905.127158277,3924368.632652177,10180251.477564337,3705420.0758822793
5161854.346929006,1035619.9674810779,4956936.227604885,3766263.095125979,4671808.333407072,11360876.040070035,4393722.839570738
4709363.987225314,1192328.0439824664,5676660.52481512,4164730.440078579,3842667.755955835,9294490.968483321,2693099.800169106
6019197.464911168,2090442.943840454,5926917.340575563,5007559.331468303,4374089.614155687,8852610.598567596,3747379.970352521
7234304.312576693,1627026.0675772408,7747704.614647081,4155018.9245641637,4584610.351905296,8535355.87197721,3413112.580176319
4625159.961160088,1180246.4359119846,7653002.286285725,4752517.04061491,5799832.143437869,9261968.469108999,2645349.576213609
6579620.4019013,1359245.1772352434,5461768.130824914,4322709.842593262,3895286.378112399,8711090.927657306,4065537.343105942
6058593.736912318,1919487.7997221914,6182552.233360607,4100571.1476658243,4776468.341590866,6753116.121602403,2208079.4206890934
5401189.055567741,1068114.5270870854,9528251.109299514,4880480.500379238,3187097.018816805,6456560.004922221,3295050.9490898848
5810135.658631811,1294989.427719054,7289450.774373395,4336652.008767432,4957753.553774748,7418100.966573581,2271461.398089082
6701721.9025762025,1209499.0589669715,7617495.881207047,3226930.578320586,3977008.035421308,6944475.149329031,2394194.1147762462
4593132.242336694,1052384.964825069,7309926.014191272,3597950.884123157,3430311.0466433777,11550683.598008757,2301471.9026109325
2516268.9537526043,1403951.9621702614,6477230.135719471,5033083.163663043,3939496.4953613174,9059058.478735778,2497556.038239223
2130286.719601819,943874.3879703771,6910526.115704436,3367883.17125882,6750392.451918971,9988490.646517558,3219574.01193011
6168161.569002086,1991801.6565681784,6743033.237563617,4404513.294737568,2929712.942213042,8521578.8315466,3892495.0972935855
5031126.485024363,1595707.6539238957,7292276.62384885,4757826.729218725,8792341.638011992,8584576.397164457,3181428.368170003
5181015.054045007,2010006.442354295,5951940.072118934,4612560.117295379,5322794.302511616,10273952.904343814,2625602.2038406823
5256930.245802599,1845881.7670795203,5677910.486930088,4445380.814537549,5441903.4440589845,8140006.801191961,4084788.657978979
3202651.375478956,978401.6192032219,7158322.823848927,5180426.5348732695,4239770.369054353,12449428.030176276,2825573.482984866
1745885.853978516,1245126.7353877227,7659957.278660267,4404430.576599985,4087032.2161243334,10261057.424425807,2197676.165208013
4467234.5381411575,2112531.6281595146,5903701.004824074,5439047.614898384,4472056.150022541,9788028.189363189,3471400.894534531
5711470.406261297,1222475.2344770343,9431855.175349288,4023324.052319553,4656218.928041713,10089728.786443733,3583100.8790476313
4630724.947156562,1524825.0507477692,5518063.563269462,4304956.534335231,4426298.53673053,7976507.574788615,2847587.4771861676
7038143.400375173,1276217.310841653,6860791.571402837,5213659.289536969,6896878.922385946,11204375.213858543,3245616.381785266
3250355.665940487,1849743.8368381448,4730619.389758472,4428765.332285717,5386474.927505946,9219245.75699772,2934433.5119379386
5444468.727644019,1212902.8002789041,6556108.850819765,3812488.7274335646,4078612.5771930134,8715730.0692118,2251492.766733221
3385779.815826784,1083554.548581148,7203295.604686575,4406466.391610921,3825209.8578173127,5886560.616245255,4554538.477859726
3647128.1702519385,1677318.932458355,8788378.787744097,4284488.984310105,5127762.881612733,10369124.905154986,3712460.893495159
3859182.055995251,1882889.8137755194,6072402.473386062,3339864.474654544,5214294.147803196,10147120.575105097,3702196.3124104203
5609607.565161102,1508582.1014136495,6125857.175097756,3780267.0736710667,6420884.450272907,14377247.262277324,3693307.4903464327
4219535.053096906,1370092.600536324,5280396.58457221,4270524.411087322,6586647.7478158455,8840587.017974623,5624604.608923751
3978432.726937869,1587990.0902093784,6905423.181585496,5389935.55374467,4800881.698122909,9191855.067751229,3377998.5023448793
6524812.819120428,2248070.3663026835,5537553.021119099,3161439.1845150576,4309103.432808702,7816333.414377756,3152402.4623293336
5162837.220358705,1537458.048808429,4557433.571505168,3636056.191340079,4923790.46245666,11812265.951504016,3069728.141708561
6044218.724707469,2337529.8867765153,6553038.264105178,2574631.3221336454,6236379.165946858,11597955.68002505,4911331.600357289
4318827.423008507,1944097.6600569529,7406175.994443368,3705398.856602079,6424028.554386126,9733182.437691756,3093144.153999474
4015986.4706837046,726831.831517282,6648700.84897769,4570815.183071345,5337610.525851017,11070243.701074045,3679490.354363517
4976483.075884727,2170118.3176198974,7496965.830148872,4012694.0218892554,6491343.4481618665,9597046.920832751,3665788.8308463157
3068986.4204033082,1588031.4807478017,7097688.45952527,3515888.079852205,5570143.313818159,8804963.379495133,3490482.187038758
3556233.035276055,1931694.3008589488,4541113.104280647,3798234.8164019994,2636904.876415126,11653892.26147314,3334094.240960119
3547827.6212839666,2177808.779984044,3694379.9700104166,5163530.3823723085,3998235.920700465,9621547.60304553,6261266.522634195
4459928.713812955,1448705.3023259006,6659503.558394068,2908186.856637622,3494272.634711963,12980675.676985428,2607412.5255669733
3847202.3443942126,1610237.2199881093,5914410.1631373735,3139126.085152828,4277728.783774228,10661848.621573772,2672613.277385704
4681663.35156215,1565960.7911129277,4062719.8774977415,5326608.974744188,4853403.276283996,10444355.138904456,3184918.140952596
3693371.6610109163,2480984.817440862,5574476.889560942,3294213.6516002603,3567691.486529578,8455155.37387564,3343840.4889897406
4345328.44245619,1977252.1292702805,3641808.504776601,1730696.8128255676,3009153.477763676,11010369.206836466,2620177.618468671
2788354.8054103535,2404457.415070285,6499146.305432753,2236866.2315703547,4856262.881226189,8961784.16458369,3321584.2255080603
5794322.275563615,1183236.3241437273,5417587.591085671,5594592.490172632,5167326.719596628,9055197.582819697,4117082.7996119037
3788164.892668871,2265734.161884602,4315673.8435633695,3830878.595319582,3441634.5506873964,11849643.7976588,3365295.3276378787
5459496.568955475,1133926.4395688958,4659605.659036229,3309100.878153614,3829993.764263205,7710218.785260054,3408761.799913227
4178803.3036855655,1973193.1913095526,7530036.387907699,3841259.4227287117,5888941.302380889,8178403.338025186,3618357.5158335045
6959434.0694708675,1593147.0114848358,7757657.006582634,3770988.6340153683,3573648.574072354,9272067.48581047,3411571.7271404495
7584014.864634768,1065666.5674333856,10311052.53602812,4720011.039613617,4161592.6259428724,9097780.626686597,2559159.7400951856
4056401.812316089,2177569.7950116294,5886170.644561689,4353722.9862541575,4833535.8944266485,7248284.942697132,3521705.4359386144
6308012.267970275,999273.7842171881,4290227.402649561,6092604.636097331,3260964.4543321803,10898150.799727589,4943656.01624101
4161725.393306753,1509011.5113116628,6073447.96312999,3622190.1817219164,5099055.040003931,9088856.60424406,2730220.2541172393
7099216.076090617,1673288.498227966,5612964.461437695,3326101.3245799467,4976018.9856813885,7681645.348373724,2542570.170142459
4188371.18552823,1558413.635084367,3209356.4518660167,3457770.370348107,4362021.240119232,9004676.343042541,4293931.215336047
4839785.713123825,1881631.815449202,3631705.112027038,5746965.958438203,4425522.124010686,8883165.242759788,2199156.3686681315
7360566.887572536,1314528.7895421814,7566316.720714034,4361644.942300955,3523816.213536233,7467146.260048037,2945280.8097580224
5201477.684966294,2199516.8547827806,4497558.28868182,4629989.415109288,3778484.746333428,8806753.549272668,3117536.637650155
5146683.192238895,1735678.0541841805,2777862.052965005,5193346.429287979,5272141.27498276,7829359.969284546,4272169.676454576
4718713.910860445,1393314.4339443122,4311026.137293629,4170000.0780321606,4852025.549308569,8837744.74190177,4644855.834805943
6381028.682106802,959261.8160360297,4136651.051852486,4376355.17575103,3168674.521421817,7544545.926851833,3083415.7124566217
6170952.289656156,1428155.2429515987,5307486.599628044,2830156.9052054863,5067367.138049735,9342125.51792764,2664865.4073842005
6408646.545273878,1793965.6543101403,6402771.097796988,4401499.983334558,3815080.6826681066,6469388.544087669,4595019.156021928
7456996.676372016,1480443.8346737963,5307308.551536125,4315792.213159743,4038182.7525475756,9964713.847841024,4285294.612210776
8247111.265234761,1438870.778167123,6372546.309523182,2626224.555459636,4347788.828901213,7945682.069844149,2883476.6304551605
4668304.712075302,2776327.176600848,7039381.981040895,3488041.5327236596,4466809.32081509,8624286.484170388,5227725.495270386
6874454.883218294,1801387.1812548626,6637112.050635533,2371240.975010545,4097290.8234902294,8694536.446996573,4323782.345688285
6098635.562338719,2226572.389444665,4741223.883851137,4647373.437718775,4614102.311256458,8537206.797371645,3055327.0685938597
8512570.228524402,1721445.7609590718,5747868.225460952,3446714.4783653338,4492408.431326733,11207051.148060776,4986739.6946219895
3701044.9270070083,2189644.154622555,3795574.3346745875,4573361.585513942,3927003.4070867216,9902974.841565117,4874500.882851226
6843914.713238753,2065066.762318866,2697405.154347142,4084464.132929935,2796081.450552243,11075307.927158877,3891808.865014138
5752266.299256388,1868554.0541116642,6185349.280585736,4917247.534616051,3848193.8688719734,10109022.531078681,5249420.611401286
5788876.642139824,1148641.9739309375,3984187.7004811075,4022705.3945504427,3809466.5419176873,8511678.847144695,5175743.213765704
4334911.094190009,1844845.9467224928,5613024.868434355,4023409.4407219756,3819019.857980789,9389808.144520247,4072477.3464095425
3983268.0792706627,1569085.5373870134,6982290.893422022,4290970.133109601,3153749.3991641654,9241287.326230695,4546434.749887034
4875658.507942564,1881243.282435418,4633506.811800426,4149863.7592440774,3689340.5332376743,9471743.542252865,4394251.631831965
6611470.797692804,1257367.4981688412,3345435.8013983183,3069226.3970821397,3647323.9640676817,8782466.28136507,3158894.5805483167
3692530.2198044243,2464685.0891815564,7613089.67441606,3252978.2220876478,3387996.6975924727,9543810.77990079,3475575.3877319107
4883946.861652959,2277923.829906084,5533006.907927182,3479353.5431173807,5902213.590886968,10537160.027551908,4292724.184048368
6348749.155070197,1429250.4464541161,5948759.11935592,3151690.7302261973,3594165.5793563807,8953105.225766601,4081033.618643896
5508273.042092724,1696281.7108057009,4441139.253320834,2551209.9082034645,3951734.2941268547,7528752.866018704,3899838.1885798667
5112569.384281213,2100329.115594861,7408898.456337677,3038797.862386248,3081557.697512823,7510325.509058542,3584676.3884209627
7786828.212428093,2550631.0341503425,6762707.306723187,3389953.4617233817,3879334.938764043,12445739.682356324,3352997.7244388578
4721258.951571452,1478028.6587160332,4809148.40592973,3297267.4813314886,2745685.2706194352,8123694.7135342425,3475883.4079480316
3562809.9982112776,3788619.304871376,5057880.641655471,5817570.710130266,2682149.7146894094,10356210.575240318,3845178.918749357
4853468.29444758,1819795.3850164665,6354014.829906495,2399583.3924399745,2614090.625651545,9825190.427728713,3160007.8874105294
4288493.52707661,3226315.1273689773,6071164.891037373,3459818.7260400625,3453635.0438160747,9844063.411935603,4394428.119725153
4521864.40497892,2572146.970056255,4735999.441411171,4130231.4982123724,4558964.609004134,7547244.199729378,3185814.7486788505
7355376.722895289,1584513.4616097012,6651768.715127323,3226492.8946131114,2817021.6529043363,10338313.805882521,3105564.5331098465
4895983.605004177,2804148.795455118,7520240.276380535,4652683.414867833,3758974.1749290815,7293211.567366367,3826708.919752942
4453865.942241654,2936781.626740638,6904585.846762665,3464957.20869716,3138331.2715210645,9865173.927873276,3340463.751341656
4897323.8763370225,2872227.834959513,5164339.850183794,2543376.140362288,3530077.6648602076,7461864.543977485,5557971.293013046
5749922.432998527,2367509.3926426107,5628936.154403497,2847594.604286346,2348116.534508768,8554371.66034764,5456711.7973624915
6788946.566018945,2323136.3068688205,5337022.928686565,2779223.3205316276,2657001.2452156553,8257539.755580755,4312228.184406757
7661888.259638443,1882758.9056670726,6053556.063653156,2850227.585616439,2602993.844043223,9023913.560392134,3737726.1599670537
4792919.201349709,3145728.7748568607,4382903.477264262,3129023.6014100797,2734009.2875627857,11459841.074547019,7151558.610248845
6341824.063517668,1819120.9790223865,4919287.461170756,4464306.289301441,3135205.7901385077,10471651.847298417,2751540.353487275
7991154.654668071,1797267.404896857,6701652.947455529,2810204.8170283902,3348266.046562832,7145007.256297525,2495975.100825167
4784934.629421174,1691484.392021945,5519938.696126493,3035201.9742470663,2948355.7803259618,10253624.577073796,4267258.2933107745
5660134.838676373,1830022.8876698792,4935161.067761242,2906857.1124271224,1978324.1197198576,7272111.07968458,3364566.367692211
5764173.634737142,1270093.9216241231,3722139.76847266,3805869.791833792,1409571.8201239253,7498633.064953513,4855094.319168402
